DATAFLOW,LAST UPDATE,freq,s_adj,age,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Norway,2024-08,11.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Norway,2024-09,12.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Norway,2024-10,13.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-03,9.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-04,9.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-05,10.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-06,10.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-07,11.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-08,11.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-09,11.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-10,12.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-11,12.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2020-12,13.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-01,13.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-02,13.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-03,14.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-04,14.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-05,13.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-06,13.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-07,12.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-08,11.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-09,10.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-10,9.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-11,9.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2021-12,9.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-01,10.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-02,10.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-03,10.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-04,9.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-05,9.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-06,9.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-07,10.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-08,11.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-09,12.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-10,12.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-11,11.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2022-12,11.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-01,10.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-02,10.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-03,11.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-04,11.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-05,12.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-06,11.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-07,11.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-08,10.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-09,10.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-10,11.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-11,12.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2023-12,12.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-01,11.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-02,11.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-03,11.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-04,10.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-05,10.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-06,10.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-07,10.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-08,10.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-09,10.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Poland,2024-10,10.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-03,16.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-04,19.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-05,20.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-06,26.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-07,25.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-08,27.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-09,25.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-10,25.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-11,22.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2020-12,23.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-01,22.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-02,22.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-03,22.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-04,25.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-05,25.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-06,24.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-07,22.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-08,23.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-09,23.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-10,22.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-11,22.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2021-12,21.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-01,21.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-02,20.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-03,19.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-04,20.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-05,17.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-06,18.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-07,17.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-08,19.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-09,19.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-10,18.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-11,19.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2022-12,19.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-01,21.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-02,19.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-03,19.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-04,17.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-05,18.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-06,18.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-07,20.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-08,21.2,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-09,22.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-10,22.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-11,23.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2023-12,23.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-01,24.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-02,22.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-03,22.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-04,21.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-05,22.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-06,21.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-07,20.8,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-08,20.1,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-09,21.7,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Portugal,2024-10,21.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-03,21.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-04,20.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-05,20.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-06,20.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-07,23.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-08,23.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-09,23.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-10,21.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-11,21.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2020-12,21.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-01,21.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-02,21.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-03,21.9,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-04,18.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-05,18.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-06,18.4,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-07,20.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-08,20.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-09,20.6,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-10,23.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-11,23.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2021-12,23.3,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-01,23.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-02,23.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-03,23.5,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-04,22.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-05,22.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-06,22.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-07,23.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-08,23.0,
ESTAT:UNE_RT_M(1.0),19/12/24 11:00:00,Monthly,"Seasonally adjusted data, not calendar adjusted data",Less than 25 years,Percentage of population in the labour force,Total,Romania,2022-09,23.0,
